date,category_id,category_title,is_sale_prohibition,year,cos_month,sin_month,cos_quarter,sin_quarter,unique_brand_count,revenue
2022-09-01,3,Whiskey,0.0,2022,0.0,-1.0,0,-1,168.0,597126388.3592702
2022-09-01,4,Cognac & Brandy,0.0,2022,0.0,-1.0,0,-1,99.0,108777374.27258465
2022-09-01,5,Vodka,0.0,2022,0.0,-1.0,0,-1,85.0,78068368.86105148
2022-10-01,1,Wine,0.0,2022,0.5,-0.866,1,0,842.0,182857260.2510361
2022-10-01,2,Champagne & Sparkling Wine,0.0,2022,0.5,-0.866,1,0,230.0,178635515.79096204
2022-10-01,3,Whiskey,0.0,2022,0.5,-0.866,1,0,168.0,547917700.0079656
2022-10-01,4,Cognac & Brandy,0.0,2022,0.5,-0.866,1,0,101.0,90599524.68766907
2022-10-01,5,Vodka,0.0,2022,0.5,-0.866,1,0,92.0,126307182.94368327
2022-11-01,1,Wine,0.0,2022,0.866,-0.5,1,0,795.0,160005312.94360518
2022-11-01,2,Champagne & Sparkling Wine,0.0,2022,0.866,-0.5,1,0,229.0,164614647.78368554
2022-11-01,3,Whiskey,0.0,2022,0.866,-0.5,1,0,165.0,490586685.2931097
2022-11-01,4,Cognac & Brandy,0.0,2022,0.866,-0.5,1,0,96.0,105126607.12510738
2022-11-01,5,Vodka,0.0,2022,0.866,-0.5,1,0,89.0,94193032.1498667
2022-12-01,1,Wine,0.0,2022,1.0,0.0,1,0,802.0,126662992.3227513
2022-12-01,2,Champagne & Sparkling Wine,0.0,2022,1.0,0.0,1,0,229.0,225647667.60809624
2022-12-01,3,Whiskey,0.0,2022,1.0,0.0,1,0,165.0,670702663.6485751
2022-12-01,4,Cognac & Brandy,0.0,2022,1.0,0.0,1,0,97.0,96844239.20320843
2022-12-01,5,Vodka,0.0,2022,1.0,0.0,1,0,86.0,97306657.1056987
2023-01-01,1,Wine,0.0,2023,0.866,0.5,0,1,833.0,134464016.93394133
2023-01-01,2,Champagne & Sparkling Wine,0.0,2023,0.866,0.5,0,1,236.0,163634403.42611825
2023-01-01,3,Whiskey,0.0,2023,0.866,0.5,0,1,165.0,489927809.22941136
2023-01-01,4,Cognac & Brandy,0.0,2023,0.866,0.5,0,1,101.0,135258034.6635454
2023-01-01,5,Vodka,0.0,2023,0.866,0.5,0,1,89.0,101499862.24672744
2023-02-01,1,Wine,0.0,2023,0.5,0.866,0,1,825.0,166972724.47187486
2023-02-01,2,Champagne & Sparkling Wine,0.0,2023,0.5,0.866,0,1,231.0,148519697.22907433
2023-02-01,3,Whiskey,0.0,2023,0.5,0.866,0,1,155.0,511919269.2149613
2023-02-01,4,Cognac & Brandy,0.0,2023,0.5,0.866,0,1,78.0,112306908.1441803
2023-02-01,5,Vodka,0.0,2023,0.5,0.866,0,1,89.0,103717947.57301179
2023-03-01,1,Wine,0.0,2023,0.0,1.0,0,1,810.0,131012694.45335996
2023-03-01,2,Champagne & Sparkling Wine,0.0,2023,0.0,1.0,0,1,227.0,168483105.7725421
2023-03-01,3,Whiskey,0.0,2023,0.0,1.0,0,1,172.0,716247828.3949145
2023-03-01,4,Cognac & Brandy,0.0,2023,0.0,1.0,0,1,75.0,129250442.18633719
2023-03-01,5,Vodka,0.0,2023,0.0,1.0,0,1,90.0,102594547.18562403
2023-04-01,1,Wine,0.0,2023,-0.5,0.866,-1,0,798.0,128756748.39193685
2023-04-01,2,Champagne & Sparkling Wine,0.0,2023,-0.5,0.866,-1,0,229.0,125518958.44882186
2023-04-01,3,Whiskey,0.0,2023,-0.5,0.866,-1,0,176.0,578456042.5410776
2023-04-01,4,Cognac & Brandy,0.0,2023,-0.5,0.866,-1,0,84.0,98256987.47038572
2023-04-01,5,Vodka,0.0,2023,-0.5,0.866,-1,0,92.0,92913889.1728643
2023-05-01,1,Wine,0.0,2023,-0.866,0.5,-1,0,823.0,138889104.68705726
2023-05-01,2,Champagne & Sparkling Wine,0.0,2023,-0.866,0.5,-1,0,235.0,182202857.72923753
2023-05-01,3,Whiskey,0.0,2023,-0.866,0.5,-1,0,190.0,400402068.5391885
2023-05-01,4,Cognac & Brandy,0.0,2023,-0.866,0.5,-1,0,94.0,139304551.73322654
2023-05-01,5,Vodka,0.0,2023,-0.866,0.5,-1,0,95.0,113829454.77547985
2023-06-01,1,Wine,0.0,2023,-1.0,0.0,-1,0,837.0,139072485.24787283
2023-06-01,2,Champagne & Sparkling Wine,0.0,2023,-1.0,0.0,-1,0,239.0,215048623.8632024
2023-06-01,3,Whiskey,0.0,2023,-1.0,0.0,-1,0,188.0,654771017.1783748
2023-06-01,4,Cognac & Brandy,0.0,2023,-1.0,0.0,-1,0,97.0,105532325.28937267
2023-06-01,5,Vodka,0.0,2023,-1.0,0.0,-1,0,101.0,125624310.28025848
2023-07-01,1,Wine,0.0,2023,-0.866,-0.5,0,-1,897.0,125574257.34504075
2023-07-01,2,Champagne & Sparkling Wine,0.0,2023,-0.866,-0.5,0,-1,257.0,205698156.39767307
2023-07-01,3,Whiskey,0.0,2023,-0.866,-0.5,0,-1,198.0,570659794.946675
2023-07-01,4,Cognac & Brandy,0.0,2023,-0.866,-0.5,0,-1,106.0,97676358.56789336
2023-07-01,5,Vodka,0.0,2023,-0.866,-0.5,0,-1,106.0,114501322.21316487
2023-08-01,1,Wine,0.0,2023,-0.5,-0.866,0,-1,879.0,171924349.9411271
2023-08-01,2,Champagne & Sparkling Wine,0.0,2023,-0.5,-0.866,0,-1,253.0,223896154.2049356
2023-08-01,3,Whiskey,0.0,2023,-0.5,-0.866,0,-1,215.0,427875537.7743736
2023-08-01,4,Cognac & Brandy,0.0,2023,-0.5,-0.866,0,-1,112.0,110436004.43243599
2023-08-01,5,Vodka,0.0,2023,-0.5,-0.866,0,-1,103.0,122153735.84189168
2023-09-01,1,Wine,0.0,2023,0.0,-1.0,0,-1,840.0,111369476.2650835
2023-09-01,2,Champagne & Sparkling Wine,0.0,2023,0.0,-1.0,0,-1,238.0,195095932.09893638
2023-09-01,3,Whiskey,0.0,2023,0.0,-1.0,0,-1,226.0,631718254.0762457
2023-09-01,4,Cognac & Brandy,0.0,2023,0.0,-1.0,0,-1,110.0,123395625.71171862
2023-09-01,5,Vodka,0.0,2023,0.0,-1.0,0,-1,106.0,75167331.15039977
2023-10-01,1,Wine,0.0,2023,0.5,-0.866,1,0,904.0,172926361.97733068
2023-10-01,2,Champagne & Sparkling Wine,0.0,2023,0.5,-0.866,1,0,263.0,204018265.17471132
2023-10-01,3,Whiskey,0.0,2023,0.5,-0.866,1,0,235.0,591267782.5057523
2023-10-01,4,Cognac & Brandy,0.0,2023,0.5,-0.866,1,0,117.0,108849368.56528872
2023-10-01,5,Vodka,0.0,2023,0.5,-0.866,1,0,109.0,125185943.77324836
2023-11-01,1,Wine,0.0,2023,0.866,-0.5,1,0,920.0,125686356.82546176
2023-11-01,2,Champagne & Sparkling Wine,0.0,2023,0.866,-0.5,1,0,272.0,182191484.2911314
2023-11-01,3,Whiskey,0.0,2023,0.866,-0.5,1,0,247.0,549936453.7997977
2023-11-01,4,Cognac & Brandy,0.0,2023,0.866,-0.5,1,0,120.0,122233153.21355453
2023-11-01,5,Vodka,0.0,2023,0.866,-0.5,1,0,106.0,86878198.5623288
2023-12-01,1,Wine,0.0,2023,1.0,0.0,1,0,903.0,109617052.72905847
2023-12-01,2,Champagne & Sparkling Wine,0.0,2023,1.0,0.0,1,0,277.0,221381983.5849661
2023-12-01,3,Whiskey,0.0,2023,1.0,0.0,1,0,243.0,719905404.3737752
2023-12-01,4,Cognac & Brandy,0.0,2023,1.0,0.0,1,0,121.0,119985254.46195194
2023-12-01,5,Vodka,0.0,2023,1.0,0.0,1,0,104.0,124740759.81787398
2024-01-01,1,Wine,0.0,2024,0.866,0.5,0,1,894.0,163135223.64804715
2024-01-01,2,Champagne & Sparkling Wine,0.0,2024,0.866,0.5,0,1,271.0,141775855.59120917
2024-01-01,3,Whiskey,0.0,2024,0.866,0.5,0,1,237.0,480194568.65450823
2024-01-01,4,Cognac & Brandy,0.0,2024,0.866,0.5,0,1,127.0,109813851.76249824
2024-01-01,5,Vodka,0.0,2024,0.866,0.5,0,1,106.0,89744246.17894647
2024-02-01,1,Wine,0.0,2024,0.5,0.866,0,1,929.0,106730751.66627677
2024-02-01,2,Champagne & Sparkling Wine,0.0,2024,0.5,0.866,0,1,282.0,145556686.35348642
2024-02-01,3,Whiskey,0.0,2024,0.5,0.866,0,1,249.0,445763756.2002799
2024-02-01,4,Cognac & Brandy,0.0,2024,0.5,0.866,0,1,129.0,110279087.83030796
2024-02-01,5,Vodka,0.0,2024,0.5,0.866,0,1,109.0,112495071.95625983
2024-03-01,1,Wine,0.0,2024,0.0,1.0,0,1,1045.0,128937139.07903317
2024-03-01,2,Champagne & Sparkling Wine,0.0,2024,0.0,1.0,0,1,303.0,146600315.79766205
2024-03-01,3,Whiskey,0.0,2024,0.0,1.0,0,1,258.0,455987136.95109737
2024-03-01,4,Cognac & Brandy,0.0,2024,0.0,1.0,0,1,133.0,96322453.60103786
2024-03-01,5,Vodka,0.0,2024,0.0,1.0,0,1,114.0,116066934.31857975
2024-04-01,1,Wine,0.0,2024,-0.5,0.866,-1,0,1051.0,155638674.11083946
2024-04-01,2,Champagne & Sparkling Wine,0.0,2024,-0.5,0.866,-1,0,314.0,222989152.30823046
2024-04-01,3,Whiskey,0.0,2024,-0.5,0.866,-1,0,260.0,603016796.9233764
2024-04-01,4,Cognac & Brandy,0.0,2024,-0.5,0.866,-1,0,136.0,93305465.54880741
2024-04-01,5,Vodka,0.0,2024,-0.5,0.866,-1,0,117.0,78094395.40784357
2024-05-01,1,Wine,0.0,2024,-0.866,0.5,-1,0,1107.0,132363715.6279776
2024-05-01,2,Champagne & Sparkling Wine,0.0,2024,-0.866,0.5,-1,0,319.0,163440261.319769
2024-05-01,3,Whiskey,0.0,2024,-0.866,0.5,-1,0,263.0,486177711.01400703
2024-05-01,4,Cognac & Brandy,0.0,2024,-0.866,0.5,-1,0,137.0,77878303.65302327
2024-05-01,5,Vodka,0.0,2024,-0.866,0.5,-1,0,116.0,108787345.86598578
2024-06-01,1,Wine,0.0,2024,-1.0,0.0,-1,0,1162.0,134941190.32810268
2024-06-01,2,Champagne & Sparkling Wine,0.0,2024,-1.0,0.0,-1,0,316.0,209605434.43535066
2024-06-01,3,Whiskey,0.0,2024,-1.0,0.0,-1,0,265.0,411623345.571944
2024-06-01,4,Cognac & Brandy,0.0,2024,-1.0,0.0,-1,0,139.0,77157639.86569399
2024-06-01,5,Vodka,0.0,2024,-1.0,0.0,-1,0,116.0,89496664.43162325
2024-07-01,1,Wine,0.0,2024,-0.866,-0.5,0,-1,1190.0,170882670.16897196
2024-07-01,2,Champagne & Sparkling Wine,0.0,2024,-0.866,-0.5,0,-1,330.0,206284144.73450565
2024-07-01,3,Whiskey,0.0,2024,-0.866,-0.5,0,-1,263.0,424639407.3931883
2024-07-01,4,Cognac & Brandy,0.0,2024,-0.866,-0.5,0,-1,142.0,122337050.26669908
2024-07-01,5,Vodka,0.0,2024,-0.866,-0.5,0,-1,119.0,92315840.93008201
2024-08-01,1,Wine,0.0,2024,-0.5,-0.866,0,-1,1242.0,148667290.50458273
2024-08-01,2,Champagne & Sparkling Wine,0.0,2024,-0.5,-0.866,0,-1,340.0,160362856.3942511
2024-08-01,3,Whiskey,0.0,2024,-0.5,-0.866,0,-1,272.0,592318235.6050837
2024-08-01,4,Cognac & Brandy,0.0,2024,-0.5,-0.866,0,-1,149.0,70730350.15524328
2024-08-01,5,Vodka,0.0,2024,-0.5,-0.866,0,-1,121.0,103181139.78549501
2024-09-01,1,Wine,0.0,2024,0.0,-1.0,0,-1,1245.0,148456131.52996644
2024-09-01,2,Champagne & Sparkling Wine,0.0,2024,0.0,-1.0,0,-1,337.0,133697218.39577404
2024-09-01,3,Whiskey,0.0,2024,0.0,-1.0,0,-1,276.0,374716192.1667839
2024-09-01,4,Cognac & Brandy,0.0,2024,0.0,-1.0,0,-1,144.0,84722251.99554724
2024-09-01,5,Vodka,0.0,2024,0.0,-1.0,0,-1,123.0,121908512.23247132
2024-10-01,1,Wine,0.0,2024,0.5,-0.866,1,0,1211.0,184241800.759925
2024-10-01,2,Champagne & Sparkling Wine,0.0,2024,0.5,-0.866,1,0,338.0,196424070.6366531
2024-10-01,3,Whiskey,0.0,2024,0.5,-0.866,1,0,286.0,671426116.2494001
2024-10-01,4,Cognac & Brandy,0.0,2024,0.5,-0.866,1,0,147.0,92443747.82184109
2024-10-01,5,Vodka,0.0,2024,0.5,-0.866,1,0,120.0,91519817.57297377
2024-11-01,1,Wine,0.0,2024,0.866,-0.5,1,0,1231.0,118189700.76910312
2024-11-01,2,Champagne & Sparkling Wine,0.0,2024,0.866,-0.5,1,0,351.0,173772539.07576525
2024-11-01,3,Whiskey,0.0,2024,0.866,-0.5,1,0,302.0,708433682.5493772
2024-11-01,4,Cognac & Brandy,0.0,2024,0.866,-0.5,1,0,144.0,122697696.84733056
2024-11-01,5,Vodka,0.0,2024,0.866,-0.5,1,0,124.0,72467219.62687999
2024-12-01,1,Wine,0.0,2024,1.0,0.0,1,0,1285.0,188425259.54582006
2024-12-01,2,Champagne & Sparkling Wine,0.0,2024,1.0,0.0,1,0,395.0,200304893.8837454
2024-12-01,3,Whiskey,0.0,2024,1.0,0.0,1,0,307.0,510994197.9743704
2024-12-01,4,Cognac & Brandy,0.0,2024,1.0,0.0,1,0,145.0,71089163.68809497
2024-12-01,5,Vodka,0.0,2024,1.0,0.0,1,0,130.0,99859419.06004691
2025-01-01,1,Wine,0.0,2025,0.866,0.5,0,1,1303.0,176838229.7793307
2025-01-01,2,Champagne & Sparkling Wine,0.0,2025,0.866,0.5,0,1,389.0,221479872.44126254
2025-01-01,3,Whiskey,0.0,2025,0.866,0.5,0,1,311.0,452737054.4752922
2025-01-01,4,Cognac & Brandy,0.0,2025,0.866,0.5,0,1,136.0,96717478.0702083
2025-01-01,5,Vodka,0.0,2025,0.866,0.5,0,1,128.0,122069456.36668319
2025-02-01,1,Wine,0.0,2025,0.5,0.866,0,1,1354.0,170163329.61193815
2025-02-01,2,Champagne & Sparkling Wine,0.0,2025,0.5,0.866,0,1,405.0,224735931.39134943
2025-02-01,3,Whiskey,0.0,2025,0.5,0.866,0,1,327.0,449100535.99932003
2025-02-01,4,Cognac & Brandy,0.0,2025,0.5,0.866,0,1,138.0,78115438.69231085
2025-02-01,5,Vodka,0.0,2025,0.5,0.866,0,1,132.0,83899768.49638693
2025-03-01,1,Wine,,2025,0.0,1.0,0,1,,
2025-03-01,2,Champagne & Sparkling Wine,,2025,0.0,1.0,0,1,,
2025-03-01,3,Whiskey,,2025,0.0,1.0,0,1,,
2025-03-01,4,Cognac & Brandy,,2025,0.0,1.0,0,1,,
2025-03-01,5,Vodka,,2025,0.0,1.0,0,1,,
2025-04-01,1,Wine,,2025,-0.5,0.866,-1,0,,
2025-04-01,2,Champagne & Sparkling Wine,,2025,-0.5,0.866,-1,0,,
2025-04-01,3,Whiskey,,2025,-0.5,0.866,-1,0,,
2025-04-01,4,Cognac & Brandy,,2025,-0.5,0.866,-1,0,,
2025-04-01,5,Vodka,,2025,-0.5,0.866,-1,0,,
2025-05-01,1,Wine,,2025,-0.866,0.5,-1,0,,
2025-05-01,2,Champagne & Sparkling Wine,,2025,-0.866,0.5,-1,0,,
2025-05-01,3,Whiskey,,2025,-0.866,0.5,-1,0,,
2025-05-01,4,Cognac & Brandy,,2025,-0.866,0.5,-1,0,,
2025-05-01,5,Vodka,,2025,-0.866,0.5,-1,0,,
2025-06-01,1,Wine,,2025,-1.0,0.0,-1,0,,
2025-06-01,2,Champagne & Sparkling Wine,,2025,-1.0,0.0,-1,0,,
2025-06-01,3,Whiskey,,2025,-1.0,0.0,-1,0,,
2025-06-01,4,Cognac & Brandy,,2025,-1.0,0.0,-1,0,,
2025-06-01,5,Vodka,,2025,-1.0,0.0,-1,0,,
2025-07-01,1,Wine,,2025,-0.866,-0.5,0,-1,,
2025-07-01,2,Champagne & Sparkling Wine,,2025,-0.866,-0.5,0,-1,,
2025-07-01,3,Whiskey,,2025,-0.866,-0.5,0,-1,,
2025-07-01,4,Cognac & Brandy,,2025,-0.866,-0.5,0,-1,,
2025-07-01,5,Vodka,,2025,-0.866,-0.5,0,-1,,
2025-08-01,1,Wine,,2025,-0.5,-0.866,0,-1,,
2025-08-01,2,Champagne & Sparkling Wine,,2025,-0.5,-0.866,0,-1,,
2025-08-01,3,Whiskey,,2025,-0.5,-0.866,0,-1,,
2025-08-01,4,Cognac & Brandy,,2025,-0.5,-0.866,0,-1,,
2025-08-01,5,Vodka,,2025,-0.5,-0.866,0,-1,,
2025-09-01,1,Wine,,2025,0.0,-1.0,0,-1,,
2025-09-01,2,Champagne & Sparkling Wine,,2025,0.0,-1.0,0,-1,,
2025-09-01,3,Whiskey,,2025,0.0,-1.0,0,-1,,
2025-09-01,4,Cognac & Brandy,,2025,0.0,-1.0,0,-1,,
2025-09-01,5,Vodka,,2025,0.0,-1.0,0,-1,,
2025-10-01,1,Wine,,2025,0.5,-0.866,1,0,,
2025-10-01,2,Champagne & Sparkling Wine,,2025,0.5,-0.866,1,0,,
2025-10-01,3,Whiskey,,2025,0.5,-0.866,1,0,,
2025-10-01,4,Cognac & Brandy,,2025,0.5,-0.866,1,0,,
2025-10-01,5,Vodka,,2025,0.5,-0.866,1,0,,
2025-11-01,1,Wine,,2025,0.866,-0.5,1,0,,
2025-11-01,2,Champagne & Sparkling Wine,,2025,0.866,-0.5,1,0,,
2025-11-01,3,Whiskey,,2025,0.866,-0.5,1,0,,
2025-11-01,4,Cognac & Brandy,,2025,0.866,-0.5,1,0,,
2025-11-01,5,Vodka,,2025,0.866,-0.5,1,0,,
2025-12-01,1,Wine,,2025,1.0,0.0,1,0,,
2025-12-01,2,Champagne & Sparkling Wine,,2025,1.0,0.0,1,0,,
2025-12-01,3,Whiskey,,2025,1.0,0.0,1,0,,
2025-12-01,4,Cognac & Brandy,,2025,1.0,0.0,1,0,,
2025-12-01,5,Vodka,,2025,1.0,0.0,1,0,,
2026-01-01,1,Wine,,2026,0.866,0.5,0,1,,
2026-01-01,2,Champagne & Sparkling Wine,,2026,0.866,0.5,0,1,,
2026-01-01,3,Whiskey,,2026,0.866,0.5,0,1,,
2026-01-01,4,Cognac & Brandy,,2026,0.866,0.5,0,1,,
2026-01-01,5,Vodka,,2026,0.866,0.5,0,1,,
2026-02-01,1,Wine,,2026,0.5,0.866,0,1,,
2026-02-01,2,Champagne & Sparkling Wine,,2026,0.5,0.866,0,1,,
2026-02-01,3,Whiskey,,2026,0.5,0.866,0,1,,
2026-02-01,4,Cognac & Brandy,,2026,0.5,0.866,0,1,,
2026-02-01,5,Vodka,,2026,0.5,0.866,0,1,,
2026-03-01,1,Wine,,2026,0.0,1.0,0,1,,
2026-03-01,2,Champagne & Sparkling Wine,,2026,0.0,1.0,0,1,,
2026-03-01,3,Whiskey,,2026,0.0,1.0,0,1,,
2026-03-01,4,Cognac & Brandy,,2026,0.0,1.0,0,1,,
2026-03-01,5,Vodka,,2026,0.0,1.0,0,1,,
2026-04-01,1,Wine,,2026,-0.5,0.866,-1,0,,
2026-04-01,2,Champagne & Sparkling Wine,,2026,-0.5,0.866,-1,0,,
2026-04-01,3,Whiskey,,2026,-0.5,0.866,-1,0,,
2026-04-01,4,Cognac & Brandy,,2026,-0.5,0.866,-1,0,,
2026-04-01,5,Vodka,,2026,-0.5,0.866,-1,0,,
2026-05-01,1,Wine,,2026,-0.866,0.5,-1,0,,
2026-05-01,2,Champagne & Sparkling Wine,,2026,-0.866,0.5,-1,0,,
2026-05-01,3,Whiskey,,2026,-0.866,0.5,-1,0,,
2026-05-01,4,Cognac & Brandy,,2026,-0.866,0.5,-1,0,,
2026-05-01,5,Vodka,,2026,-0.866,0.5,-1,0,,
2026-06-01,1,Wine,,2026,-1.0,0.0,-1,0,,
2026-06-01,2,Champagne & Sparkling Wine,,2026,-1.0,0.0,-1,0,,
2026-06-01,3,Whiskey,,2026,-1.0,0.0,-1,0,,
2026-06-01,4,Cognac & Brandy,,2026,-1.0,0.0,-1,0,,
2026-06-01,5,Vodka,,2026,-1.0,0.0,-1,0,,
2026-07-01,1,Wine,,2026,-0.866,-0.5,0,-1,,
2026-07-01,2,Champagne & Sparkling Wine,,2026,-0.866,-0.5,0,-1,,
2026-07-01,3,Whiskey,,2026,-0.866,-0.5,0,-1,,
2026-07-01,4,Cognac & Brandy,,2026,-0.866,-0.5,0,-1,,
2026-07-01,5,Vodka,,2026,-0.866,-0.5,0,-1,,
2026-08-01,1,Wine,,2026,-0.5,-0.866,0,-1,,
2026-08-01,2,Champagne & Sparkling Wine,,2026,-0.5,-0.866,0,-1,,
2026-08-01,3,Whiskey,,2026,-0.5,-0.866,0,-1,,
2026-08-01,4,Cognac & Brandy,,2026,-0.5,-0.866,0,-1,,
2026-08-01,5,Vodka,,2026,-0.5,-0.866,0,-1,,
2018-01-01,1,Wine,0.0,2018,0.866,0.5,0,1,249.0,155801198.97999194
2018-01-01,2,Champagne & Sparkling Wine,0.0,2018,0.866,0.5,0,1,86.0,218561833.819462
2018-01-01,3,Whiskey,0.0,2018,0.866,0.5,0,1,80.0,584683276.3010123
2018-01-01,4,Cognac & Brandy,0.0,2018,0.866,0.5,0,1,51.0,99189952.01300862
2018-01-01,5,Vodka,0.0,2018,0.866,0.5,0,1,51.0,107985286.13629621
2018-02-01,1,Wine,0.0,2018,0.5,0.866,0,1,272.0,143831740.6554498
2018-02-01,2,Champagne & Sparkling Wine,0.0,2018,0.5,0.866,0,1,97.0,183283865.59476328
2018-02-01,3,Whiskey,0.0,2018,0.5,0.866,0,1,85.0,664944522.038983
2018-02-01,4,Cognac & Brandy,0.0,2018,0.5,0.866,0,1,59.0,117197161.20212692
2018-02-01,5,Vodka,0.0,2018,0.5,0.866,0,1,54.0,93901190.76101333
2018-03-01,1,Wine,0.0,2018,0.0,1.0,0,1,237.0,159506297.944557
2018-03-01,2,Champagne & Sparkling Wine,0.0,2018,0.0,1.0,0,1,81.0,226904982.34217137
2018-03-01,3,Whiskey,0.0,2018,0.0,1.0,0,1,90.0,398722961.39452654
2018-03-01,4,Cognac & Brandy,0.0,2018,0.0,1.0,0,1,52.0,122168413.98554517
2018-03-01,5,Vodka,0.0,2018,0.0,1.0,0,1,56.0,119884103.30903998
2018-04-01,1,Wine,0.0,2018,-0.5,0.866,-1,0,238.0,117231222.18184352
2018-04-01,2,Champagne & Sparkling Wine,0.0,2018,-0.5,0.866,-1,0,86.0,139709307.07062492
2018-04-01,3,Whiskey,0.0,2018,-0.5,0.866,-1,0,86.0,421840803.56813735
2018-04-01,4,Cognac & Brandy,0.0,2018,-0.5,0.866,-1,0,60.0,118826132.54063004
2018-04-01,5,Vodka,0.0,2018,-0.5,0.866,-1,0,59.0,93368858.02928719
2018-05-01,1,Wine,0.0,2018,-0.866,0.5,-1,0,247.0,159036782.69822928
2018-05-01,2,Champagne & Sparkling Wine,0.0,2018,-0.866,0.5,-1,0,86.0,172984367.5823508
2018-05-01,3,Whiskey,0.0,2018,-0.866,0.5,-1,0,86.0,428481746.59238946
2018-05-01,4,Cognac & Brandy,0.0,2018,-0.866,0.5,-1,0,66.0,133048159.78224495
2018-05-01,5,Vodka,0.0,2018,-0.866,0.5,-1,0,63.0,72016438.95172396
2018-06-01,1,Wine,0.0,2018,-1.0,0.0,-1,0,267.0,135209809.35574624
2018-06-01,2,Champagne & Sparkling Wine,0.0,2018,-1.0,0.0,-1,0,83.0,201902883.39900514
2018-06-01,3,Whiskey,0.0,2018,-1.0,0.0,-1,0,89.0,690699198.8733664
2018-06-01,4,Cognac & Brandy,0.0,2018,-1.0,0.0,-1,0,65.0,106033579.89300603
2018-06-01,5,Vodka,0.0,2018,-1.0,0.0,-1,0,61.0,107308152.55791238
2018-07-01,1,Wine,0.0,2018,-0.866,-0.5,0,-1,261.0,160950885.07395232
2018-07-01,2,Champagne & Sparkling Wine,0.0,2018,-0.866,-0.5,0,-1,94.0,178077907.59309238
2018-07-01,3,Whiskey,0.0,2018,-0.866,-0.5,0,-1,88.0,679422044.7147453
2018-07-01,4,Cognac & Brandy,0.0,2018,-0.866,-0.5,0,-1,65.0,70450698.85746075
2018-07-01,5,Vodka,0.0,2018,-0.866,-0.5,0,-1,63.0,93401073.37059283
2018-08-01,1,Wine,0.0,2018,-0.5,-0.866,0,-1,257.0,104804173.76832655
2018-08-01,2,Champagne & Sparkling Wine,0.0,2018,-0.5,-0.866,0,-1,97.0,183831538.47087324
2018-08-01,3,Whiskey,0.0,2018,-0.5,-0.866,0,-1,93.0,381150815.4729275
2018-08-01,4,Cognac & Brandy,0.0,2018,-0.5,-0.866,0,-1,68.0,118046004.05871731
2018-08-01,5,Vodka,0.0,2018,-0.5,-0.866,0,-1,61.0,90982227.07682194
2018-09-01,1,Wine,0.0,2018,0.0,-1.0,0,-1,246.0,175579548.48542732
2018-09-01,2,Champagne & Sparkling Wine,0.0,2018,0.0,-1.0,0,-1,100.0,195026170.57228094
2018-09-01,3,Whiskey,0.0,2018,0.0,-1.0,0,-1,90.0,649253697.2636759
2018-09-01,4,Cognac & Brandy,0.0,2018,0.0,-1.0,0,-1,76.0,74333829.46418157
2018-09-01,5,Vodka,0.0,2018,0.0,-1.0,0,-1,66.0,96020939.14406747
2018-10-01,1,Wine,0.0,2018,0.5,-0.866,1,0,267.0,173085744.90893793
2018-10-01,2,Champagne & Sparkling Wine,0.0,2018,0.5,-0.866,1,0,108.0,172353404.4175846
2018-10-01,3,Whiskey,0.0,2018,0.5,-0.866,1,0,95.0,626359578.4987239
2018-10-01,4,Cognac & Brandy,0.0,2018,0.5,-0.866,1,0,74.0,96011524.89530304
2018-10-01,5,Vodka,0.0,2018,0.5,-0.866,1,0,63.0,76111467.66370572
2018-11-01,1,Wine,0.0,2018,0.866,-0.5,1,0,297.0,142765560.83048052
2018-11-01,2,Champagne & Sparkling Wine,0.0,2018,0.866,-0.5,1,0,120.0,144700086.65056035
2018-11-01,3,Whiskey,0.0,2018,0.866,-0.5,1,0,94.0,631596011.983186
2018-11-01,4,Cognac & Brandy,0.0,2018,0.866,-0.5,1,0,75.0,89842062.31077172
2018-11-01,5,Vodka,0.0,2018,0.866,-0.5,1,0,69.0,73626315.2014942
2018-12-01,1,Wine,0.0,2018,1.0,0.0,1,0,330.0,147470643.31707552
2018-12-01,2,Champagne & Sparkling Wine,0.0,2018,1.0,0.0,1,0,158.0,206682547.83990765
2018-12-01,3,Whiskey,0.0,2018,1.0,0.0,1,0,100.0,410928108.6267425
2018-12-01,4,Cognac & Brandy,0.0,2018,1.0,0.0,1,0,82.0,79979874.23429945
2018-12-01,5,Vodka,0.0,2018,1.0,0.0,1,0,76.0,116197283.75386399
2019-01-01,1,Wine,0.0,2019,0.866,0.5,0,1,305.0,127269846.77061857
2019-01-01,2,Champagne & Sparkling Wine,0.0,2019,0.866,0.5,0,1,133.0,195019999.4257733
2019-01-01,3,Whiskey,0.0,2019,0.866,0.5,0,1,99.0,686755811.8572654
2019-01-01,4,Cognac & Brandy,0.0,2019,0.866,0.5,0,1,81.0,89323273.77078642
2019-01-01,5,Vodka,0.0,2019,0.866,0.5,0,1,73.0,125539064.89219102
2019-02-01,1,Wine,0.0,2019,0.5,0.866,0,1,316.0,178460960.4632625
2019-02-01,2,Champagne & Sparkling Wine,0.0,2019,0.5,0.866,0,1,134.0,194965408.9067793
2019-02-01,3,Whiskey,0.0,2019,0.5,0.866,0,1,92.0,402438592.1842314
2019-02-01,4,Cognac & Brandy,0.0,2019,0.5,0.866,0,1,77.0,108262520.60891216
