date;category_id;category_title;is_sale_prohibition;year;cos_month;sin_month;cos_quarter;sin_quarter;unique_brand_count;revenue
01.07.2023;3;Whiskey;0;2023;-0.866;-0.5;0;-1;198;570659794.9
01.07.2023;4;Cognac & Brandy;0;2023;-0.866;-0.5;0;-1;106;97676358.57
01.07.2023;5;Vodka;0;2023;-0.866;-0.5;0;-1;106;114501322.2
01.08.2023;1;Wine;0;2023;-0.5;-0.866;0;-1;879;171924349.9
01.08.2023;2;Champagne & Sparkling Wine;0;2023;-0.5;-0.866;0;-1;253;223896154.2
01.08.2023;3;Whiskey;0;2023;-0.5;-0.866;0;-1;215;427875537.8
01.08.2023;4;Cognac & Brandy;0;2023;-0.5;-0.866;0;-1;112;110436004.4
01.08.2023;5;Vodka;0;2023;-0.5;-0.866;0;-1;103;122153735.8
01.09.2023;1;Wine;0;2023;0;-1;0;-1;840;111369476.3
01.09.2023;2;Champagne & Sparkling Wine;0;2023;0;-1;0;-1;238;195095932.1
01.09.2023;3;Whiskey;0;2023;0;-1;0;-1;226;631718254.1
01.09.2023;4;Cognac & Brandy;0;2023;0;-1;0;-1;110;123395625.7
01.09.2023;5;Vodka;0;2023;0;-1;0;-1;106;75167331.15
01.10.2023;1;Wine;0;2023;0.5;-0.866;1;0;904;172926362
01.10.2023;2;Champagne & Sparkling Wine;0;2023;0.5;-0.866;1;0;263;204018265.2
01.10.2023;3;Whiskey;0;2023;0.5;-0.866;1;0;235;591267782.5
01.10.2023;4;Cognac & Brandy;0;2023;0.5;-0.866;1;0;117;108849368.6
01.10.2023;5;Vodka;0;2023;0.5;-0.866;1;0;109;125185943.8
01.11.2023;1;Wine;0;2023;0.866;-0.5;1;0;920;125686356.8
01.11.2023;2;Champagne & Sparkling Wine;0;2023;0.866;-0.5;1;0;272;182191484.3
01.11.2023;3;Whiskey;0;2023;0.866;-0.5;1;0;247;549936453.8
01.11.2023;4;Cognac & Brandy;0;2023;0.866;-0.5;1;0;120;122233153.2
01.11.2023;5;Vodka;0;2023;0.866;-0.5;1;0;106;86878198.56
01.12.2023;1;Wine;0;2023;1;0;1;0;903;109617052.7
01.12.2023;2;Champagne & Sparkling Wine;0;2023;1;0;1;0;277;221381983.6
01.12.2023;3;Whiskey;0;2023;1;0;1;0;243;719905404.4
01.12.2023;4;Cognac & Brandy;0;2023;1;0;1;0;121;119985254.5
01.12.2023;5;Vodka;0;2023;1;0;1;0;104;124740759.8
01.01.2024;1;Wine;0;2024;0.866;0.5;0;1;894;163135223.6
01.01.2024;2;Champagne & Sparkling Wine;0;2024;0.866;0.5;0;1;271;141775855.6
01.01.2024;3;Whiskey;0;2024;0.866;0.5;0;1;237;480194568.7
01.01.2024;4;Cognac & Brandy;0;2024;0.866;0.5;0;1;127;109813851.8
01.01.2024;5;Vodka;0;2024;0.866;0.5;0;1;106;89744246.18
01.02.2024;1;Wine;0;2024;0.5;0.866;0;1;929;106730751.7
01.02.2024;2;Champagne & Sparkling Wine;0;2024;0.5;0.866;0;1;282;145556686.4
01.02.2024;3;Whiskey;0;2024;0.5;0.866;0;1;249;445763756.2
01.02.2024;4;Cognac & Brandy;0;2024;0.5;0.866;0;1;129;110279087.8
01.02.2024;5;Vodka;0;2024;0.5;0.866;0;1;109;112495072
01.03.2024;1;Wine;0;2024;0;1;0;1;1045;128937139.1
01.03.2024;2;Champagne & Sparkling Wine;0;2024;0;1;0;1;303;146600315.8
01.03.2024;3;Whiskey;0;2024;0;1;0;1;258;455987137
01.03.2024;4;Cognac & Brandy;0;2024;0;1;0;1;133;96322453.6
01.03.2024;5;Vodka;0;2024;0;1;0;1;114;116066934.3
01.04.2024;1;Wine;0;2024;-0.5;0.866;-1;0;1051;155638674.1
01.04.2024;2;Champagne & Sparkling Wine;0;2024;-0.5;0.866;-1;0;314;222989152.3
01.04.2024;3;Whiskey;0;2024;-0.5;0.866;-1;0;260;603016796.9
01.04.2024;4;Cognac & Brandy;0;2024;-0.5;0.866;-1;0;136;93305465.55
01.04.2024;5;Vodka;0;2024;-0.5;0.866;-1;0;117;78094395.41
01.05.2024;1;Wine;0;2024;-0.866;0.5;-1;0;1107;132363715.6
01.05.2024;2;Champagne & Sparkling Wine;0;2024;-0.866;0.5;-1;0;319;163440261.3
01.05.2024;3;Whiskey;0;2024;-0.866;0.5;-1;0;263;486177711
01.05.2024;4;Cognac & Brandy;0;2024;-0.866;0.5;-1;0;137;77878303.65
01.05.2024;5;Vodka;0;2024;-0.866;0.5;-1;0;116;108787345.9
01.06.2024;1;Wine;0;2024;-1;0;-1;0;1162;134941190.3
01.06.2024;2;Champagne & Sparkling Wine;0;2024;-1;0;-1;0;316;209605434.4
01.06.2024;3;Whiskey;0;2024;-1;0;-1;0;265;411623345.6
01.06.2024;4;Cognac & Brandy;0;2024;-1;0;-1;0;139;77157639.87
01.06.2024;5;Vodka;0;2024;-1;0;-1;0;116;89496664.43
01.07.2024;1;Wine;0;2024;-0.866;-0.5;0;-1;1190;170882670.2
01.07.2024;2;Champagne & Sparkling Wine;0;2024;-0.866;-0.5;0;-1;330;206284144.7
01.07.2024;3;Whiskey;0;2024;-0.866;-0.5;0;-1;263;424639407.4
01.07.2024;4;Cognac & Brandy;0;2024;-0.866;-0.5;0;-1;142;122337050.3
01.07.2024;5;Vodka;0;2024;-0.866;-0.5;0;-1;119;92315840.93
01.08.2024;1;Wine;0;2024;-0.5;-0.866;0;-1;1242;148667290.5
01.08.2024;2;Champagne & Sparkling Wine;0;2024;-0.5;-0.866;0;-1;340;160362856.4
01.08.2024;3;Whiskey;0;2024;-0.5;-0.866;0;-1;272;592318235.6
01.08.2024;4;Cognac & Brandy;0;2024;-0.5;-0.866;0;-1;149;70730350.16
01.08.2024;5;Vodka;0;2024;-0.5;-0.866;0;-1;121;103181139.8
01.09.2024;1;Wine;0;2024;0;-1;0;-1;1245;148456131.5
01.09.2024;2;Champagne & Sparkling Wine;0;2024;0;-1;0;-1;337;133697218.4
01.09.2024;3;Whiskey;0;2024;0;-1;0;-1;276;374716192.2
01.09.2024;4;Cognac & Brandy;0;2024;0;-1;0;-1;144;84722252
01.09.2024;5;Vodka;0;2024;0;-1;0;-1;123;121908512.2
01.10.2024;1;Wine;0;2024;0.5;-0.866;1;0;1211;184241800.8
01.10.2024;2;Champagne & Sparkling Wine;0;2024;0.5;-0.866;1;0;338;196424070.6
01.10.2024;3;Whiskey;0;2024;0.5;-0.866;1;0;286;671426116.2
01.10.2024;4;Cognac & Brandy;0;2024;0.5;-0.866;1;0;147;92443747.82
01.10.2024;5;Vodka;0;2024;0.5;-0.866;1;0;120;91519817.57
01.11.2024;1;Wine;0;2024;0.866;-0.5;1;0;1231;118189700.8
01.11.2024;2;Champagne & Sparkling Wine;0;2024;0.866;-0.5;1;0;351;173772539.1
01.11.2024;3;Whiskey;0;2024;0.866;-0.5;1;0;302;708433682.5
01.11.2024;4;Cognac & Brandy;0;2024;0.866;-0.5;1;0;144;122697696.8
01.11.2024;5;Vodka;0;2024;0.866;-0.5;1;0;124;72467219.63
01.12.2024;1;Wine;0;2024;1;0;1;0;1285;188425259.5
01.12.2024;2;Champagne & Sparkling Wine;0;2024;1;0;1;0;395;200304893.9
01.12.2024;3;Whiskey;0;2024;1;0;1;0;307;510994198
01.12.2024;4;Cognac & Brandy;0;2024;1;0;1;0;145;71089163.69
01.12.2024;5;Vodka;0;2024;1;0;1;0;130;99859419.06
01.01.2025;1;Wine;0;2025;0.866;0.5;0;1;1303;176838229.8
01.01.2025;2;Champagne & Sparkling Wine;0;2025;0.866;0.5;0;1;389;221479872.4
01.01.2025;3;Whiskey;0;2025;0.866;0.5;0;1;311;452737054.5
01.01.2025;4;Cognac & Brandy;0;2025;0.866;0.5;0;1;136;96717478.07
01.01.2025;5;Vodka;0;2025;0.866;0.5;0;1;128;122069456.4
01.02.2025;1;Wine;0;2025;0.5;0.866;0;1;1354;170163329.6
01.02.2025;2;Champagne & Sparkling Wine;0;2025;0.5;0.866;0;1;405;224735931.4
01.02.2025;3;Whiskey;0;2025;0.5;0.866;0;1;327;449100536
01.02.2025;4;Cognac & Brandy;0;2025;0.5;0.866;0;1;138;78115438.69
01.02.2025;5;Vodka;0;2025;0.5;0.866;0;1;132;83899768.5
01.03.2025;1;Wine;;2025;0;1;0;1;;
01.03.2025;2;Champagne & Sparkling Wine;;2025;0;1;0;1;;
01.03.2025;3;Whiskey;;2025;0;1;0;1;;
01.03.2025;4;Cognac & Brandy;;2025;0;1;0;1;;
01.03.2025;5;Vodka;;2025;0;1;0;1;;
01.04.2025;1;Wine;;2025;-0.5;0.866;-1;0;;
01.04.2025;2;Champagne & Sparkling Wine;;2025;-0.5;0.866;-1;0;;
01.04.2025;3;Whiskey;;2025;-0.5;0.866;-1;0;;
01.04.2025;4;Cognac & Brandy;;2025;-0.5;0.866;-1;0;;
01.04.2025;5;Vodka;;2025;-0.5;0.866;-1;0;;
01.05.2025;1;Wine;;2025;-0.866;0.5;-1;0;;
01.05.2025;2;Champagne & Sparkling Wine;;2025;-0.866;0.5;-1;0;;
01.05.2025;3;Whiskey;;2025;-0.866;0.5;-1;0;;
01.05.2025;4;Cognac & Brandy;;2025;-0.866;0.5;-1;0;;
01.05.2025;5;Vodka;;2025;-0.866;0.5;-1;0;;
01.06.2025;1;Wine;;2025;-1;0;-1;0;;
01.06.2025;2;Champagne & Sparkling Wine;;2025;-1;0;-1;0;;
01.06.2025;3;Whiskey;;2025;-1;0;-1;0;;
01.06.2025;4;Cognac & Brandy;;2025;-1;0;-1;0;;
01.06.2025;5;Vodka;;2025;-1;0;-1;0;;
01.07.2025;1;Wine;;2025;-0.866;-0.5;0;-1;;
01.07.2025;2;Champagne & Sparkling Wine;;2025;-0.866;-0.5;0;-1;;
01.07.2025;3;Whiskey;;2025;-0.866;-0.5;0;-1;;
01.07.2025;4;Cognac & Brandy;;2025;-0.866;-0.5;0;-1;;
01.07.2025;5;Vodka;;2025;-0.866;-0.5;0;-1;;
01.08.2025;1;Wine;;2025;-0.5;-0.866;0;-1;;
01.08.2025;2;Champagne & Sparkling Wine;;2025;-0.5;-0.866;0;-1;;
01.08.2025;3;Whiskey;;2025;-0.5;-0.866;0;-1;;
01.08.2025;4;Cognac & Brandy;;2025;-0.5;-0.866;0;-1;;
01.08.2025;5;Vodka;;2025;-0.5;-0.866;0;-1;;
01.09.2025;1;Wine;;2025;0;-1;0;-1;;
01.09.2025;2;Champagne & Sparkling Wine;;2025;0;-1;0;-1;;
01.09.2025;3;Whiskey;;2025;0;-1;0;-1;;
01.09.2025;4;Cognac & Brandy;;2025;0;-1;0;-1;;
01.09.2025;5;Vodka;;2025;0;-1;0;-1;;
01.10.2025;1;Wine;;2025;0.5;-0.866;1;0;;
01.10.2025;2;Champagne & Sparkling Wine;;2025;0.5;-0.866;1;0;;
01.10.2025;3;Whiskey;;2025;0.5;-0.866;1;0;;
01.10.2025;4;Cognac & Brandy;;2025;0.5;-0.866;1;0;;
01.10.2025;5;Vodka;;2025;0.5;-0.866;1;0;;
01.11.2025;1;Wine;;2025;0.866;-0.5;1;0;;
01.11.2025;2;Champagne & Sparkling Wine;;2025;0.866;-0.5;1;0;;
01.11.2025;3;Whiskey;;2025;0.866;-0.5;1;0;;
01.11.2025;4;Cognac & Brandy;;2025;0.866;-0.5;1;0;;
01.11.2025;5;Vodka;;2025;0.866;-0.5;1;0;;
01.12.2025;1;Wine;;2025;1;0;1;0;;
01.12.2025;2;Champagne & Sparkling Wine;;2025;1;0;1;0;;
01.12.2025;3;Whiskey;;2025;1;0;1;0;;
01.12.2025;4;Cognac & Brandy;;2025;1;0;1;0;;
01.12.2025;5;Vodka;;2025;1;0;1;0;;
01.01.2026;1;Wine;;2026;0.866;0.5;0;1;;
01.01.2026;2;Champagne & Sparkling Wine;;2026;0.866;0.5;0;1;;
01.01.2026;3;Whiskey;;2026;0.866;0.5;0;1;;
01.01.2026;4;Cognac & Brandy;;2026;0.866;0.5;0;1;;
01.01.2026;5;Vodka;;2026;0.866;0.5;0;1;;
01.02.2026;1;Wine;;2026;0.5;0.866;0;1;;
01.02.2026;2;Champagne & Sparkling Wine;;2026;0.5;0.866;0;1;;
01.02.2026;3;Whiskey;;2026;0.5;0.866;0;1;;
01.02.2026;4;Cognac & Brandy;;2026;0.5;0.866;0;1;;
01.02.2026;5;Vodka;;2026;0.5;0.866;0;1;;
01.03.2026;1;Wine;;2026;0;1;0;1;;
01.03.2026;2;Champagne & Sparkling Wine;;2026;0;1;0;1;;
01.03.2026;3;Whiskey;;2026;0;1;0;1;;
01.03.2026;4;Cognac & Brandy;;2026;0;1;0;1;;
01.03.2026;5;Vodka;;2026;0;1;0;1;;
01.04.2026;1;Wine;;2026;-0.5;0.866;-1;0;;
01.04.2026;2;Champagne & Sparkling Wine;;2026;-0.5;0.866;-1;0;;
01.04.2026;3;Whiskey;;2026;-0.5;0.866;-1;0;;
01.04.2026;4;Cognac & Brandy;;2026;-0.5;0.866;-1;0;;
01.04.2026;5;Vodka;;2026;-0.5;0.866;-1;0;;
01.05.2026;1;Wine;;2026;-0.866;0.5;-1;0;;
01.05.2026;2;Champagne & Sparkling Wine;;2026;-0.866;0.5;-1;0;;
01.05.2026;3;Whiskey;;2026;-0.866;0.5;-1;0;;
01.05.2026;4;Cognac & Brandy;;2026;-0.866;0.5;-1;0;;
01.05.2026;5;Vodka;;2026;-0.866;0.5;-1;0;;
01.06.2026;1;Wine;;2026;-1;0;-1;0;;
01.06.2026;2;Champagne & Sparkling Wine;;2026;-1;0;-1;0;;
01.06.2026;3;Whiskey;;2026;-1;0;-1;0;;
01.06.2026;4;Cognac & Brandy;;2026;-1;0;-1;0;;
01.06.2026;5;Vodka;;2026;-1;0;-1;0;;
01.07.2026;1;Wine;;2026;-0.866;-0.5;0;-1;;
01.07.2026;2;Champagne & Sparkling Wine;;2026;-0.866;-0.5;0;-1;;
01.07.2026;3;Whiskey;;2026;-0.866;-0.5;0;-1;;
01.07.2026;4;Cognac & Brandy;;2026;-0.866;-0.5;0;-1;;
01.07.2026;5;Vodka;;2026;-0.866;-0.5;0;-1;;
01.08.2026;1;Wine;;2026;-0.5;-0.866;0;-1;;
01.08.2026;2;Champagne & Sparkling Wine;;2026;-0.5;-0.866;0;-1;;
01.08.2026;3;Whiskey;;2026;-0.5;-0.866;0;-1;;
01.08.2026;4;Cognac & Brandy;;2026;-0.5;-0.866;0;-1;;
01.08.2026;5;Vodka;;2026;-0.5;-0.866;0;-1;;
